OBJECTID,TARGET_FID,id,permit_,permit_typ,review_typ,date_appli,time_appli,date_issue,time_issue,processing,street_num,street_dir,street_nam,suffix,work_descr,building_f,zoning_fee,other_fee_,subtotal_p,building_2,zoning_f_2,other_fe_2,subtotal_u,building_3,zoning_f_3,other_fe_3,subtotal_w,total_fee,community_,census_tra,ward,xcoordinat,ycoordinat,latitude,longitude,Name
544,171822,1816538,100182914,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,6/8/2007 0:00,00:00.0,6/8/2007 0:00,00:00.0,0,1735,N,LUNA,AVE,"REMOVE / REPLACE 5/8in DRYWALL AS NEEDED, REPLACE DOORS, WINDOWS, FLOORING. REPAIR ROOF COVERING. REMOVE / REPLACE 10 PLUMBING FIXTURES. ELECTRICAL REPAIRS TO INCLUDE: NEW FIXTURES, CIRCUITS, RECEPTACLES. ALL WORK SAME AS EXISTING.",680,50,0,730,0,0,0,0,0,0,0,0,730,0,0,0,1139166.9,1911138.149,41.91227845,-87.7641756,16
545,171872,1816653,100182994,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,6/15/2007 0:00,00:00.0,6/15/2007 0:00,00:00.0,0,2645,S,CHRISTIANA,AVE,remove and replace existing 1 story porch,85,75,0,160,0,0,0,0,0,0,0,0,160,0,0,0,1154502.635,1886046.736,41.84313195,-87.70850695,157
546,172182,1817236,100183422,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,6/11/2007 0:00,00:00.0,9/10/2007 0:00,00:00.0,91,512,S,CLAREMONT,AVE,1 METER 100 A TEMPORARY SERVICE,40,0,0,40,0,0,0,0,0,0,0,0,40,0,0,0,1160775.699,1897537.635,41.87453658,-87.68516789,128
547,172521,,,,,,,,,0,0,,,04207.000000000000000000000000000020.000000000000000000000000000000************************************************************************************************************************************ 1934820,100242911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281
548,172622,,,,,,,,,0,0,,,0420700.0000000000000000000000000020.000000000000000000000000000000************************************************************************************************************************************ 2591674,100558321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281
549,172814,,,,,,,,,0,0,,,0*********************************41.000000000000000000000000000000************************************************************************************************************************************ 2868131,100717914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324
550,173047,,,,,,,,,0,0,,,0700200.0000000000000000000000000018.0000000000000000000000000000001146047.70089715720000000000000001852703.5254953400000000000000000****************************************************************** 3208131,100937583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260/275
551,173346,,,,,,,,,0,0,,,*******************************************************************1168965.31784968540000000000000001915157.8810745182000000000000000****************************************************************** 1685540,100116124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324
552,173426,,,,,,,,,0,0,,,******************************************************************************************************************************************************************************************************* 1668180,100105664,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-207,0,0,0,0,0,292
553,173437,,,,,,,,,0,0,,,*******************************************************************1166110.00000000000000000000000001917495.0000000000000000000000000****************************************************************** 1653818,100096773,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-207,0,0,0,0,0,16
554,173640,,,,,,,,,0,0,,,04212.000000000000000000000000000020.000000000000000000000000000000************************************************************************************************************************************ 1850634,100201865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281
555,173848,,,,,,,,,0,0,,,02833.000000000000000000000000000025.0000000000000000000000000000001168927.03502716100000000000000001895213.3151535392000000000000000****************************************************************** 2256009,100385148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
556,173904,,,,,,,,,0,0,,,0*********************************41.000000000000000000000000000000************************************************************************************************************************************ 2401933,100456122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260/275
557,173951,,,,,,,,,0,0,,,0980000.0000000000000000000000000041.000000000000000000000000000000************************************************************************************************************************************ 2459497,100484092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
558,174162,,,,,,,,,0,0,,,02801.000000000000000000000000000042.000000000000000000000000000000************************************************************************************************************************************ 2708765,100623965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153
559,174344,,,,,,,,,0,0,,,0490902.000000000000000000000000009.00000000000000000000000000000001178473.38924958800000000000000001835308.9902170917000000000000000****************************************************************** 2847980,100705568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292
560,174648,,,,,,,,,0,0,,,081402.00000000000000000000000000042.0000000000000000000000000000001182426.72418900880000000000000001904190.096494383600000000000000041.892315059000000000000000000000-87.60546854700000000000000000000 2256300,100385268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
561,175210,,,,,,,,,0,0,,,0313.0000000000000000000000000000048.0000000000000000000000000000001169231.54019433910000000000000001932371.694002819200000000000000041.969943640000000000000000000000-87.65310735700000000000000000000 1975583,100265879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292
562,175333,,,,,,,,,0,0,,,0250500.0000000000000000000000000029.0000000000000000000000000000001127920.99411356430000000000000001912453.986173254700000000000000041.916086636000000000000000000000-87.80546103700000000000000000000 2820954,100689026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260/275
563,175464,,,,,,,,,0,0,,,0839100.0000000000000000000000000042.0000000000000000000000000000001174051.39975024710000000000000001901828.452681864100000000000000041.886025413000000000000000000000-87.63629770300000000000000000000 2929123,100754484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
564,175465,,,,,,,,,0,0,,,0839100.0000000000000000000000000042.0000000000000000000000000000001173975.59468003270000000000000001900343.345070192000000000000000041.881951876000000000000000000000-87.63662034900000000000000000000 2933114,100756875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
565,176049,,,,,,,,,0,0,,,0836200.000000000000000000000000005.00000000000000000000000000000001182924.22057556600000000000000001866559.203351488800000000000000041.789041956000000000000000000000-87.60481372200000000000000000000 3143393,100890505,0,0,0,0,0,0,0,0,0,0,0,0,0,14,-311,0,0,0,0,0,306
566,176106,,,,,,,,,0,0,,,030706.00000000000000000000000000048.0000000000000000000000000000001168669.37400737680000000000000001937278.087856825000000000000000041.983419146000000000000000000000-87.65503159600000000000000000000 3338352,101027368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292
567,176248,,,,,,,,,0,0,,,0843900.000000000000000000000000005.00000000000000000000000000000001192454.98574988380000000000000001860287.041372448000000000000000041.771603779000000000000000000000-87.57007235900000000000000000000 3338896,101027745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
568,176354,,,,,,,,,0,0,,,0730400.0000000000000000000000000021.0000000000000000000000000000001169110.72416817930000000000000001840134.744099591900000000000000041.716839720000000000000000000000-87.65622549500000000000000000000 3239030,100958870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324
569,176564,,,,,,,,,0,0,,,03204.000000000000000000000000000042.0000000000000000000000000000001176780.07322177700000000000000001900088.484224239600000000000000041.881189586000000000000000000000-87.62633016500000000000000000000 3331950,101022849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324
570,177416,,,,,,,,,0,0,,,*******************************************************************1177824.86984250600000000000000001901619.765977218300000000000000041.885367821000000000000000000000-87.62244720100000000000000000000 1643879,100090722,0,0,0,0,0,0,0,0,0,0,0,0,0,17,-301,0,0,0,0,0,281
571,177597,                                                  17-19-410-022,                                                  ,,,,,,,0,0,,,*******************************************************************1165250.09218563900000000000000001891415.552964788200000000000000041.857643161000000000000000000000-87.66891387600000000000000000000 1715026,100133513,0,0,0,0,0,0,0,0,0,0,0,0,0,17,-410,0,0,0,0,0,292
572,177607,,,,,,,,,0,0,,,*******************************************************************1177455.99020402650000000000000001845941.531749849700000000000000041.732590137000000000000000000000-87.62548577500000000000000000000 1718193,100134789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
573,177612,,,,,,,,,0,0,,,*******************************************************************1168934.43650920740000000000000001923790.777866183800000000000000041.946403771000000000000000000000-87.65444977700000000000000000000 1718655,100135017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
574,178039,,,,,,,,,0,0,,,04110.00000000000000000000000000005.00000000000000000000000000000001189522.52193056860000000000000001868348.727959999600000000000000041.793796565000000000000000000000-87.58056290100000000000000000000 1816831,100183137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
575,178181,,,,,,,,,0,0,,,*******************************************************************1154652.74693607540000000000000001892341.801263530700000000000000041.860403335000000000000000000000-87.70778778600000000000000000000 1849484,100201153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153
576,178196,,,,,,,,,0,0,,,*******************************************************************1154175.05437198800000000000000001917634.374183939800000000000000041.929818108000000000000000000000-87.70886554400000000000000000000 1851899,100202663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324
577,178728,                                                  ,,,,,,,,0,0,,,03301.00000000000000000000000000002.00000000000000000000000000000001178140.30452500000000000000000001894724.471652584800000000000000041.866439574000000000000000000000-87.62149888000000000000000000000 1965091,100260339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
578,179123,,,,,,,,,0,0,,,0632.0000000000000000000000000000044.0000000000000000000000000000001173236.92396755400000000000000001920289.522539113400000000000000041.936701607000000000000000000000-87.63873960700000000000000000000 2013178,100275742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324
579,179260,,,,,,,,,0,0,,,0408.0000000000000000000000000000047.0000000000000000000000000000001159170.70154711580000000000000001930396.068678757200000000000000041.964735660000000000000000000000-87.69015593400000000000000000000 2023477,100279665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292
580,180277,                                                  ,,,,,,,,0,0,,,05206.000000000000000000000000000010.0000000000000000000000000000001201607.87291022160000000000000001829942.879115252000000000000000041.688109404000000000000000000000-87.53755009800000000000000000000 2064502,100298789,0,0,0,0,0,0,0,0,0,0,0,0,0,14,-325,0,0,0,0,0,260/275
581,180374,,,,,,,,,0,0,,,04101.00000000000000000000000000004.00000000000000000000000000000001186749.79010241000000000000000001871220.684685157100000000000000041.801743603000000000000000000000-87.59063917800000000000000000000 2067925,100300548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244
582,181094,,,,,,,,,0,0,,,06002.000000000000000000000000000011.0000000000000000000000000000001173196.51821125250000000000000001887062.604967846800000000000000041.845525887000000000000000000000-87.63987499500000000000000000000 2109009,100314403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324
583,181874,,,,,,,,,0,0,,,03009.000000000000000000000000000024.0000000000000000000000000000001155439.11905811050000000000000001888090.685123034500000000000000041.848722035000000000000000000000-87.70501538200000000000000000000 2142295,100329384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
584,183303,,,,,,,,,0,0,,,0209.0000000000000000000000000000050.0000000000000000000000000000001159876.95415683110000000000000001941853.111554432400000000000000041.996159701000000000000000000000-87.68724148700000000000000000000 2192769,100356089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292
585,183587,,,,,,,,,0,0,,,01708.000000000000000000000000000036.0000000000000000000000000000001127145.96819812130000000000000001923034.134498367300000000000000041.945132952000000000000000000000-87.80807036500000000000000000000 2203658,100361764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292
586,183712,,,,,,,,,0,0,,,04911.000000000000000000000000000034.0000000000000000000000000000001174888.33355278310000000000000001834205.062014935000000000000000041.700441182000000000000000000000-87.63524082300000000000000000000 2209065,100364406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324
587,183983,,,,,,,,,0,0,,,03604.00000000000000000000000000004.00000000000000000000000000000001183739.61795494680000000000000001877546.628784387600000000000000041.819173310000000000000000000000-87.60148093300000000000000000000 2219417,100369776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
588,184358,,,,,,,,,0,0,,,03201.000000000000000000000000000042.0000000000000000000000000000001178340.33720405350000000000000001901990.404213487000000000000000041.886373138000000000000000000000-87.62054303000000000000000000000 3211026,100939606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292
589,184486,,,,,,,,,0,0,,,02915.000000000000000000000000000028.0000000000000000000000000000001158436.10136439420000000000000001892567.122786660000000000000000041.860945159000000000000000000000-87.69389382300000000000000000000 3257461,100971637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268
590,185055,,,,,,,,,0,0,,,01505.000000000000000000000000000038.0000000000000000000000000000001134895.31446863430000000000000001929848.766032312500000000000000041.963699150000000000000000000000-87.77942435100000000000000000000 2265801,100390118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260/275
591,185583,,,,,,,,,0,0,,,0220500.0000000000000000000000000035.0000000000000000000000000000001155292.63506987700000000000000001916733.105521264500000000000000041.927322548000000000000000000000-87.70478299600000000000000000000 2283582,100398735,0,0,0,0,0,0,0,0,0,0,0,0,0,17,-301,0,0,0,0,0,49
592,185838,,,,,,,,,0,0,,,0803.0000000000000000000000000000043.0000000000000000000000000000001174520.44774178600000000000000001908709.468115503700000000000000041.904896822000000000000000000000-87.63436941800000000000000000000 2293018,100403189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
593,186042,,,,,,,,,0,0,,,02212.000000000000000000000000000035.0000000000000000000000000000001155537.57342865200000000000000001913421.029321042400000000000000041.918229017000000000000000000000-87.70397226800000000000000000000 2300144,100406742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
594,186226,,,,,,,,,0,0,,,02212.000000000000000000000000000035.0000000000000000000000000000001155826.64225277300000000000000001914654.233795527600000000000000041.921607203000000000000000000000-87.70287689700000000000000000000 2306854,100409797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244
595,186421,,,,,,,,,0,0,,,02215.00000000000000000000000000001.00000000000000000000000000000001159209.06446111440000000000000001915608.068768609800000000000000041.924155685000000000000000000000-87.69042269700000000000000000000 2313227,100412876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268
596,187251,,,,,,,,,0,0,,,01407.000000000000000000000000000033.0000000000000000000000000000001153613.72469740780000000000000001931078.487316007300000000000000041.966720906000000000000000000000-87.71056932400000000000000000000 2344678,100426658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
597,187340,,,,,,,,,0,0,,,03809.00000000000000000000000000003.00000000000000000000000000000001180344.27245653890000000000000001874803.527194397000000000000000041.811724702000000000000000000000-87.61402045800000000000000000000 2346931,100427771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
598,188312,,,,,,,,,0,0,,,0280100.0000000000000000000000000027.0000000000000000000000000000001171090.96798683140000000000000001900270.454016691300000000000000041.881815632000000000000000000000-87.64721471700000000000000000000 2373465,100441693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
599,188871,,,,,,,,,0,0,,,0700401.0000000000000000000000000018.0000000000000000000000000000001151190.26623956600000000000000001850070.110105539200000000000000041.744472165000000000000000000000-87.72160213100000000000000000000 2392778,100451761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324
600,189165,,,,,,,,,0,0,,,0843600.000000000000000000000000004.00000000000000000000000000000001181778.27339479770000000000000001873436.874090529300000000000000041.807941440000000000000000000000-87.60880292100000000000000000000 2400580,100455515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292
601,189168,,,,,,,,,0,0,,,071700.00000000000000000000000000043.0000000000000000000000000000001172297.30709229010000000000000001911716.896475910700000000000000041.913198779000000000000000000000-87.64244663100000000000000000000 2400756,100455581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281
602,189241,,,,,,,,,0,0,,,081800.00000000000000000000000000027.0000000000000000000000000000001174247.63768286200000000000000001905720.144436359200000000000000041.896700058000000000000000000000-87.63546084800000000000000000000 2403005,100456676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324
603,189504,,,,,,,,,0,0,,,080400.00000000000000000000000000027.0000000000000000000000000000001173143.88490414620000000000000001908329.180767316400000000000000041.903883961000000000000000000000-87.63943720200000000000000000000 2411493,100460948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324
604,189746,,,,,,,,,0,0,,,030706.00000000000000000000000000048.0000000000000000000000000000001168741.55164196340000000000000001934750.447129666000000000000000041.976481668000000000000000000000-87.65483977700000000000000000000 2418671,100464598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281
605,190116,,,,,,,,,0,0,,,0242200.000000000000000000000000001.00000000000000000000000000000001163546.92862267020000000000000001905484.526325774600000000000000041.896285627000000000000000000000-87.67476924200000000000000000000 2430271,100470244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
606,190155,,,,,,,,,0,0,,,0390500.000000000000000000000000004.00000000000000000000000000000001184348.71745247110000000000000001873373.009566274000000000000000041.807706340000000000000000000000-87.59937731700000000000000000000 2431498,100470833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
607,190885,,,,,,,,,0,0,,,0843200.0000000000000000000000000025.0000000000000000000000000000001164681.53588978700000000000000001889404.402885859800000000000000041.852136430000000000000000000000-87.67105774900000000000000000000 2454009,100481435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324
608,191028,,,,,,,,,0,0,,,030400.00000000000000000000000000040.0000000000000000000000000000001164137.87223918060000000000000001937511.708780311300000000000000041.984157474000000000000000000000-87.67169091300000000000000000000 2458227,100483421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
609,191893,,,,,,,,,0,0,,,0460500.000000000000000000000000007.00000000000000000000000000000001192531.49031606130000000000000001852987.778735957300000000000000041.751572165000000000000000000000-87.57002934600000000000000000000 2478673,100494459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268
610,192265,,,,,,,,,0,0,,,0431200.000000000000000000000000008.00000000000000000000000000000001191370.08488402330000000000000001853037.866985451700000000000000041.751737807000000000000000000000-87.57428365100000000000000000000 2487070,100499112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268
611,192516,,,,,,,,,0,0,,,032100.00000000000000000000000000046.0000000000000000000000000000001169257.24206805420000000000000001927886.315929455200000000000000041.957635060000000000000000000000-87.65314377700000000000000000000 2493370,100502607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268
612,192657,,,,,,,,,0,0,,,030603.00000000000000000000000000048.0000000000000000000000000000001167783.69599427470000000000000001938426.935268886600000000000000041.986590812000000000000000000000-87.65825563200000000000000000000 2495894,100504031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324
613,192721,,,,,,,,,0,0,,,070700.00000000000000000000000000032.0000000000000000000000000000001163869.57125544730000000000000001916997.687548671600000000000000041.927871723000000000000000000000-87.67325881500000000000000000000 2496906,100504599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
614,193132,,,,,,,,,0,0,,,0833000.0000000000000000000000000027.0000000000000000000000000000001170746.25542479200000000000000001901166.079067892000000000000000041.884280843000000000000000000000-87.64845424000000000000000000000 2505394,100509553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
615,193133,,,,,,,,,0,0,,,0833100.0000000000000000000000000027.0000000000000000000000000000001171053.85793219100000000000000001898916.973881159400000000000000041.878102403000000000000000000000-87.64739070600000000000000000000 2505396,100509554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
616,193453,,,,,,,,,0,0,,,0561000.0000000000000000000000000023.0000000000000000000000000000001130712.07142364280000000000000001866740.872022429500000000000000041.790595046000000000000000000000-87.79625702800000000000000000000 2512786,100513985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
617,193728,,,,,,,,,0,0,,,0240500.000000000000000000000000001.00000000000000000000000000000001160512.46039306720000000000000001910623.541089767400000000000000041.910450865000000000000000000000-87.68577178100000000000000000000 2519689,100518023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
618,194147,,,,,,,,,0,0,,,040100.00000000000000000000000000040.0000000000000000000000000000001163104.60327363400000000000000001935185.825619835900000000000000041.977797006000000000000000000000-87.67555681000000000000000000000 2530865,100524069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260/275
619,194621,,,,,,,,,0,0,,,071500.00000000000000000000000000043.0000000000000000000000000000001173817.19127340750000000000000001911615.305298171500000000000000041.912886277000000000000000000000-87.63686599700000000000000000000 2543069,100530328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
620,194891,                                                  20-14-419-001-9005,                                                  20-14-419-001-9006,                                                  20-14-419-001-9007,                                                  20-14-419-001-9008,,                                          20-14-419-001-9013,,                                  ,0,0,,,0420100.000000000000000000000000005.00000000000000000000000000000001187898.89680402240000000000000001864121.427176419900000000000000041.782235388000000000000000000000-87.58665115300000000000000000000 2549586,100534040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260/275
621,195659,,,,,,,,,0,0,,,0711000.0000000000000000000000000021.0000000000000000000000000000001171836.95650263710000000000000001847444.266929928400000000000000041.736838816000000000000000000000-87.64602678100000000000000000000 2876866,100723388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324
622,195667,,,,,,,,,0,0,,,0843700.0000000000000000000000000047.0000000000000000000000000000001159056.66064683000000000000000001926441.893364428000000000000000041.953887534000000000000000000000-87.69068426600000000000000000000 2566909,100543997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
623,195930,,,,,,,,,0,0,,,0430800.000000000000000000000000005.00000000000000000000000000000001192116.34336038120000000000000001856690.330928693300000000000000041.761742369000000000000000000000-87.57143047200000000000000000000 3363993,101043457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292
624,196105,,,,,,,,,0,0,,,0670300.0000000000000000000000000015.0000000000000000000000000000001166630.85538059730000000000000001866011.080937154000000000000000041.787901169000000000000000000000-87.66457148800000000000000000000 2575715,100548891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260/275
625,196144,,,,,,,,,0,0,,,010202.00000000000000000000000000049.0000000000000000000000000000001164309.49474998450000000000000001949852.841620169600000000000000042.018018199000000000000000000000-87.67070844900000000000000000000 2576695,100549454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292
626,196669,,,,,,,,,0,0,,,0839100.0000000000000000000000000042.0000000000000000000000000000001175193.53516243470000000000000001899708.348153080800000000000000041.880182188000000000000000000000-87.63216718400000000000000000000 2588425,100556387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244
